ID,Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
1895,Lenovo,Laptop Lenovo Gaming 3 15IHU6 i5 11300H/8GB/512GB/RTX 3050 4GB/Win 10 - Ðen,15.6,Intel Core i5,8GB,SSD: 512GB,25499000,22900000,https://sendo.vn/laptop-lenovo-gaming-3-15ihu6-i5-11300h8gb512gbrtx-3050-4gbwin-10-den-73177866.html,Sendo
1896,Lenovo,Laptop Lenovo Gaming 3 15IHU6 i7 11370H/ 8GB/512GB/RTX 3050 4GB/Win 10 - Ðen,15.6,Intel Core i7,8GB,SSD: 512GB,28999000,26099000,https://sendo.vn/laptop-lenovo-gaming-3-15ihu6-i7-11370h-8gb512gbrtx-3050-4gbwin-10-den-73177864.html,Sendo
1897,Asus,"Laptop Asus Vivobook M513UA-L1230T R5 5500U/8GB/512GB SSD/15.6"" OLED FHD/Win 10 - B<U+1EA1>c",15.6,AMD Ryzen 5,8GB,SSD: 512GB,18999000,18199000,https://sendo.vn/laptop-asus-vivobook-m513ua-l1230t-r5-5500u8gb512gb-ssd156-oled-fhdwin-10-bac-73177839.html,Sendo
1898,HP,"Laptop HP Pavilion 15 eg0540TU i5 1135G7/8GB/256GB/15.6""FHD/Win 10 - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 256GB,17999000,17499000,https://sendo.vn/laptop-hp-pavilion-15-eg0540tu-i5-1135g78gb256gb156fhdwin-10-bac-73177785.html,Sendo
1899,Asus,Laptop Asus Vivobook X515EA BQ1005T i3 1115G4/8GB/512GB SSD/Win10 - B<U+1EA1>c,15.6,Intel Core i3,8GB,SSD: 512GB,14999000,14399000,https://sendo.vn/laptop-asus-vivobook-x515ea-bq1005t-i3-1115g48gb512gb-ssdwin10-bac-73177712.html,Sendo
1900,Asus,Laptop Asus Vivobook X515EA BQ993T i5 1135G7/8GB/512GB SSD/Win10 - B<U+1EA1>c,15.6,Intel Core i5,8GB,SSD: 512GB,17999000,17199000,https://sendo.vn/laptop-asus-vivobook-x515ea-bq993t-i5-1135g78gb512gb-ssdwin10-bac-73177707.html,Sendo
1901,MSI,Laptop MSI Pulse GL66 11UDK 255VN i7 11800H/16GB/512GB/RTX3050 Ti 4GB/Win 10 - Ðen,15.6,Intel Core i7,16GB,SSD: 512GB,33999000,30600000,https://sendo.vn/laptop-msi-pulse-gl66-11udk-255vn-i7-11800h16gb512gbrtx3050-ti-4gbwin-10-den-73177704.html,Sendo
1902,MSI,"Laptop MSI Summit E13 Flip Evo A11MT- 220VN i7 1185G7/16GB/1TB SSD/13.4""FHD/Win 10 - Ðen",13.4,Intel Core i7,16GB,SSD: 1TB,39999000,36000000,https://sendo.vn/laptop-msi-summit-e13-flip-evo-a11mt-220vn-i7-1185g716gb1tb-ssd134fhdwin-10-den-73177700.html,Sendo
1903,Acer,Laptop Acer Nitro Gaming AN515 57 51G6 i5 11400H/8GB/512GB SSD/RTX 3050 4GB/Win10 - Ðen,15.6,Intel Core i5,8GB,SSD: 512GB,25999000,23399000,https://sendo.vn/laptop-acer-nitro-gaming-an515-57-51g6-i5-11400h8gb512gb-ssdrtx-3050-4gbwin10-den-73177695.html,Sendo
1904,Dell,"Laptop Dell Gaming G7 15 7500 i7 10750H/8GB/512GB/15.6""FHD/GTX1660Ti 6GB/Win 10 - Ðen",15.6,Intel Core i7,8GB,SSD: 512GB,38999000,37049000,https://sendo.vn/laptop-dell-gaming-g7-15-7500-i7-10750h8gb512gb156fhdgtx1660ti-6gbwin-10-den-73177689.html,Sendo
1905,MSI,"Laptop MSI Katana GF76 11UC 096VN i7 11800H/8GB/512GB/17.3""FHD/RTX3050 4Gb/Win 10 - Ðen",17.3,Intel Core i7,8GB,SSD: 512GB,30299000,27300000,https://sendo.vn/laptop-msi-katana-gf76-11uc-096vn-i7-11800h8gb512gb173fhdrtx3050-4gbwin-10-den-73177676.html,Sendo
1906,Asus,Laptop Asus Gaming TUF FX506HC HN002T i5 11400H/8GB/512GB SSD/RTX 3050_4GB/Win10 - Xám,15.6,Intel Core i5,8GB,SSD: 512GB,25999000,23399000,https://sendo.vn/laptop-asus-gaming-tuf-fx506hc-hn002t-i5-11400h8gb512gb-ssdrtx-3050-4gbwin10-xam-73177610.html,Sendo
1907,Asus,Laptop Asus Zenbook UX425EA KI429T i5 1135G7/8GB/512GB SSD/Win 10 - Xám,14,Intel Core i5,8GB,SSD: 512GB,23999000,22319000,https://sendo.vn/laptop-asus-zenbook-ux425ea-ki429t-i5-1135g78gb512gb-ssdwin-10-xam-73177603.html,Sendo
1908,Lenovo,Laptop Lenovo ThinkPad X1 Nano i5 1130G7/16GB/512GB/13”2K 450N SRGB/Win 10 - Ðen,13,Intel Core i5,16GB,SSD: 512GB,49999000,45000000,https://sendo.vn/laptop-lenovo-thinkpad-x1-nano-i5-1130g716gb512gb13-2k-450n-srgbwin-10-den-73177584.html,Sendo
1909,Asus,Laptop ASUS Gaming TUF FX516PE HN005T i7 11370H/ 8GB/512GB SSD/RTX 3050Ti 4GB/Win10 - Xám,15.6,Intel Core i7,8GB,SSD: 512GB,29999000,26999000,https://sendo.vn/laptop-asus-gaming-tuf-fx516pe-hn005t-i7-11370h-8gb512gb-ssdrtx-3050ti-4gbwin10-xam-73177566.html,Sendo
1910,Dell,"Dell Inspiron N3501B i5 1135G7/4GB/512GB/15.6""FHD/Win 10 - Ðen",15.6,Intel Core i5,4GB,SSD: 512GB,18999000,18239000,https://sendo.vn/dell-inspiron-n3501b-i5-1135g74gb512gb156fhdwin-10-den-73177565.html,Sendo
1911,Acer,Laptop Acer Nitro Gaming AN515 45 R0B6 R7 5800H/8GB/512GB SSD/RTX 3060-6G/Win10 - Ðen,15.6,AMD Ryzen 7,8GB,SSD: 512GB,32999000,29699000,https://sendo.vn/laptop-acer-nitro-gaming-an515-45-r0b6-r7-5800h8gb512gb-ssdrtx-3060-6gwin10-den-73177557.html,Sendo
1912,MSI,"Laptop MSI Gaming GF63 10SC i7 10750H/8GB/512GB/NVD GTX1650 4GB/15.6""FHD/Win 10 - Ðen",15.6,Intel Core i7,8GB,SSD: 512GB,22999000,20700000,https://sendo.vn/laptop-msi-gaming-gf63-10sc-i7-10750h8gb512gbnvd-gtx1650-4gb156fhdwin-10-den-73177504.html,Sendo
1913,Acer,Laptop Acer Aspire Gaming A715 42G R4ST R5 5500U/8GB/256GB SSD/Nvidia GTX1650 4GB/Win10 - Ðen,15.6,AMD Ryzen 5,8GB,SSD: 256GB,19999000,17999000,https://sendo.vn/laptop-acer-aspire-gaming-a715-42g-r4st-r5-5500u8gb256gb-ssdnvidia-gtx1650-4gbwin10-den-73177497.html,Sendo
1914,Lenovo,Laptop Lenovo Yoga Slim 7 14ITL05 i7 1165G7/16GB/512GB/14”FHD/Win 10 - Xám,14,Intel Core i7,16GB,SSD: 512GB,29199000,26300000,https://sendo.vn/laptop-lenovo-yoga-slim-7-14itl05-i7-1165g716gb512gb14-fhdwin-10-xam-73177462.html,Sendo
1915,Microsoft,"Laptop Microsoft Surface Pro 7 i5 1035G4/8GB/256GB SSD/ 12.3"" Touch/Win 10 - Ðen",12.3,Intel Core i5,8GB,SSD: 256GB,27999000,27499000,https://sendo.vn/laptop-microsoft-surface-pro-7-i5-1035g48gb256gb-ssd-123-touchwin-10-den-73177460.html,Sendo
1916,Microsoft,"Laptop Microsoft Surface Pro 7 i5 1035G4/8GB/256GB SSD/ 12.3"" Touch/Win 10 - B<U+1EA1>c",12.3,Intel Core i5,8GB,SSD: 256GB,27999000,27499000,https://sendo.vn/laptop-microsoft-surface-pro-7-i5-1035g48gb256gb-ssd-123-touchwin-10-bac-73177459.html,Sendo
1917,Microsoft,"Laptop Microsoft Surface Pro 7 i5 1035G4/8GB/128GB SSD/12.3"" Touch/Win10 - B<U+1EA1>c",12.3,Intel Core i5,8GB,SSD: 128GB,24999000,24499000,https://sendo.vn/laptop-microsoft-surface-pro-7-i5-1035g48gb128gb-ssd123-touchwin10-bac-73177458.html,Sendo
1918,Dell,"Laptop Dell XPS 13 9310/i5 1135G7/8GB/512GB/13.4""FHD/Win 11 - B<U+1EA1>c",13.4,Intel Core i5,8GB,SSD: 512GB,41999000,40499000,https://sendo.vn/laptop-dell-xps-13-9310i5-1135g78gb512gb134fhdwin-11-bac-73177446.html,Sendo
1919,Dell,Laptop Dell Vostro V3405 R5 3500U/8GB/512GB/Win 10 - Ðen,14,AMD Ryzen 5,8GB,SSD: 512GB,18499000,17759000,https://sendo.vn/laptop-dell-vostro-v3405-r5-3500u8gb512gbwin-10-den-73177432.html,Sendo
1920,Dell,"Laptop Dell Vostro V3405 R5 3500U/4GB/256GB/14""FHD/Win 10 - Ðen",14,AMD Ryzen 5,4GB,SSD: 256GB,16499000,15839000,https://sendo.vn/laptop-dell-vostro-v3405-r5-3500u4gb256gb14fhdwin-10-den-73177430.html,Sendo
1921,Asus,Laptop Asus Vivobook A515EA-BQ498T i5 1135G7/8GB/512G SSD/Intel Iris Xe/Win10 - B<U+1EA1>c,15.6,Intel Core i5,8GB,SSD: 512GB,18999000,18199000,https://sendo.vn/laptop-asus-vivobook-a515ea-bq498t-i5-1135g78gb512g-ssdintel-iris-xewin10-bac-73177414.html,Sendo
1922,HP,"HP Pavilion 14 ce3014TU i3 1005G1/4GB/256GB/14""FHD/Win 10 - Vàng",14,Intel Core i3,4GB,SSD: 256GB,13999000,13999000,https://sendo.vn/hp-pavilion-14-ce3014tu-i3-1005g14gb256gb14fhdwin-10-vang-73177398.html,Sendo
1923,Asus,Laptop Asus VivoBook M413IA-EK481T R7 4700U/8GB/1TB SSD/WIN10 - B<U+1EA1>c,14,AMD Ryzen 7,8GB,SSD: 1TB,19999000,18999000,https://sendo.vn/laptop-asus-vivobook-m413ia-ek481t-r7-4700u8gb1tb-ssdwin10-bac-73177382.html,Sendo
1924,Acer,"Laptop Acer Aspire 3 A315 56 37DV i3 1005G1/4GB/256GB/15.6""FHD/Win 10 - Ðen",15.6,Intel Core i3,4GB,SSD: 256GB,12199000,10979000,https://sendo.vn/laptop-acer-aspire-3-a315-56-37dv-i3-1005g14gb256gb156fhdwin-10-den-73177357.html,Sendo
1925,HP,Laptop HP Pavilion 15 cs3008TU i3 1005G1/4GB/256GB SSD/WIN10 - Vàng,15.6,Intel Core i3,4GB,SSD: 256GB,13990000,13990000,https://sendo.vn/laptop-hp-pavilion-15-cs3008tu-i3-1005g14gb256gb-ssdwin10-vang-73177350.html,Sendo
1926,Acer,Acer Asprire A515-53-30QH/Core i3-8145/NX.H6BSV.003 - B<U+1EA1>c,15.6,Intel Core i3,4GB,HDD: 512GB,11490000,11490000,https://sendo.vn/acer-asprire-a515-53-30qhcore-i3-8145nxh6bsv003-bac-73177347.html,Sendo
1927,Asus,Asus Vivobook X407UA-BV488T/i3-7020U - Vàng,14,Intel Core i3,4GB,HDD: 1TB,9990000,9990000,https://sendo.vn/asus-vivobook-x407ua-bv488ti3-7020u-vang-73177343.html,Sendo
1928,Asus,Asus VIVOBOOK X507UA-EJ234T/Core i3-7020U - Vàng,15.6,Intel Core i3,4GB,HDD: 1TB,10290000,10290000,https://sendo.vn/asus-vivobook-x507ua-ej234tcore-i3-7020u-vang-73177341.html,Sendo
1929,MSI,MSI GF63 8RC-203VN/I5-8300H - den,15.6,Intel Core i5,8GB,HDD: 1TB,21999000,21999000,https://sendo.vn/msi-gf63-8rc-203vni5-8300h-den-73177340.html,Sendo
1930,Lenovo,LapTop Lenovo ThinkBook 15 IIL 20SM00D9VN - Core  i3 _ 1005G1 - 8GB (8GBx01) - 512GB SSD - 15.6'' FHD IPS - Windows 10,15.6,Intel Core i3,8GB,SSD: 512GB,17550000,17550000,https://sendo.vn/laptop-lenovo-thinkbook-15-iil-20sm00d9vn-core-i3-1005g1-8gb-8gbx01-512gb-ssd-156-fhd-ips-windows-10-43667084.html,Sendo
1931,Lenovo,"LapTop Lenovo ThinkBook 15 IIL 20SM00D9VN -Core i3 _ 1005G1 -4GB -512GB SSD -Win 10 -15,6'' FHD IPS",15.6,Intel Core i3,4GB,SSD: 512GB,12470000,12470000,https://sendo.vn/laptop-lenovo-thinkbook-15-iil-20sm00d9vn-core-i3-1005g1-4gb-512gb-ssd-win-10-15-6-fhd-ips-43667078.html,Sendo
1932,Lenovo,"Laptop Lenovo think pad T450s (Core i5-5300U, 8GB, 256GB, VGA intel HD Graphics 5500, 14 inch)",14,Intel Core i5,8GB,SSD: 256GB,11000000,11000000,https://sendo.vn/laptop-lenovo-think-pad-t450s-core-i5-5300u-8gb-256gb-vga-intel-hd-graphics-5500-14-inch-38472529.html,Sendo
1933,Apple,Laptop Macbook Ari d<U+1EDD>i 2016 M<U+1EDB>i 99% B<U+1EA3>o Hành 12 Tháng,13.3,Intel Core i5,8GB,SSD: 128GB ,15000000,15000000,https://sendo.vn/laptop-macbook-ari-doi-2016-moi-99-bao-hanh-12-thang-39381943.html,Sendo
1934,Asus,Laptop Asus X450LCP  Core I5 4200U  Ram 8GB  SSD 128GB  GT 720M 2GB  LCD 14-INCH HD,14,Intel Core i5,8GB,SSD: 128GB,5000000,5000000,https://sendo.vn/laptop-asus-x450lcp-core-i5-4200u-ram-8gb-ssd-128gb-gt-720m-2gb-lcd-14-inch-hd-81852270.html,Sendo
1935,Asus,Laptop Asus X450LCP  Core I5 4200U  Ram 8GB  SSD 128GB  GT 720M 2GB  LCD 14-INCH HD,14,Intel Core i5,8GB,SSD: 128GB,5000000,5000000,https://sendo.vn/laptop-asus-x450lcp-core-i5-4200u-ram-8gb-ssd-128gb-gt-720m-2gb-lcd-14-inch-hd-81852011.html,Sendo
1936,HP,Laptop HP Notebook 14s-cr2005TU 14 inchs - i5 10210u New Full Box,14,Intel Core i5,8GB,SSD: 256GB,13200000,13200000,https://sendo.vn/laptop-hp-notebook-14s-cr2005tu-14-inchs-i5-10210u-new-full-box-76213646.html,Sendo
1937,HP,Laptop HP DQ2031tg Chính hãng New 14inch (i3 1125G4/4GB RAM/128GB SSD/14 Fhd/Win/B<U+1EA1>c),14,Intel Core i3,4GB,SSD: 128GB,11290000,10900000,https://sendo.vn/laptop-hp-dq2031tg-chinh-hang-new-14inch-i3-1125g44gb-ram128gb-ssd14-fhdwinbac-76117465.html,Sendo
1938,HP,Laptop HP New Chính hãng 14inch DQ2031tg (i3 1125G4/4GB RAM/128GB SSD/14 Fhd/Win/B<U+1EA1>c),14,Intel Core i3,4GB,SSD: 128GB,11290000,11290000,https://sendo.vn/laptop-hp-new-chinh-hang-14inch-dq2031tg-i3-1125g44gb-ram128gb-ssd14-fhdwinbac-76096515.html,Sendo
1939,HP,Laptop HP ENVY 17m-ch0013dx I7 1165G7 12GB 512GB 17.3'' FHD Touchscreen,17.3,Intel Core i7,12GB,SSD: 512GB,25000000,22700000,https://sendo.vn/laptop-hp-envy-17m-ch0013dx-i7-1165g7-12gb-512gb-173-fhd-touchscreen-75157443.html,Sendo
1940,Lenovo,Lenovo X1 yoga GEN 5 2in1 i5-10310u 16G 512G 14' FHD touch,14,Intel Core i5,16GB,SSD: 512GB,21000000,19500000,https://sendo.vn/lenovo-x1-yoga-gen-5-2in1-i5-10310u-16g-512g-14-fhd-touch-75157211.html,Sendo
1941,HP,HP Elitebook 840g5,14,Intel Core i5,8GB,SSD: 256GB,10000000,10000000,https://sendo.vn/hp-elitebook-840g5-74995988.html,Sendo
1942,Evoo,Laptop Evoo Gaming 15 I7 9750H 16GB SSD 512GB GTX 1660 Ti FHD 144hZ IPS USA,15.6,Intel Core i7,16GB,SSD: 512GB,22900000,19500000,https://sendo.vn/laptop-evoo-gaming-15-i7-9750h-16gb-ssd-512gb-gtx-1660-ti-fhd-144hz-ips-usa-74957252.html,Sendo
1943,Dell,"Máy tính xách tay Dell Latitude E5480_i5-6300U_LCD 14""_256GB_RAM 8GB_1.42kg_Thu<U+1EAD>n Thành Mobile",14,Intel Core i5,8GB,SSD: 256GB,12500000,12500000,https://sendo.vn/may-tinh-xach-tay-dell-latitude-e5480-i5-6300u-lcd-14-256gb-ram-8gb-142kg-thuan-thanh-mobile-74868347.html,Sendo
1944,Apple,"MacBook Pro 16"" 2021 M1 Pro 1TB - B<U+1EA1>c",16.2,Apple M1 Pro,16GB,SSD: 1TB,70990000,68490000,https://sendo.vn/macbook-pro-16-2021-m1-pro-1tb-bac-73257106.html,Sendo
1945,Apple,"MacBook Pro 14"" 2021 M1 Pro 1TB - B<U+1EA1>c",14,Apple M1 Pro,16GB,SSD: 1TB,65990000,63490000,https://sendo.vn/macbook-pro-14-2021-m1-pro-1tb-bac-73217099.html,Sendo
1946,Apple,"MacBook Pro 14"" 2021 M1 Pro 1TB - Xám",14,Apple M1 Pro,16GB,SSD: 1TB,65990000,63490000,https://sendo.vn/macbook-pro-14-2021-m1-pro-1tb-xam-73217097.html,Sendo
1947,Apple,"MacBook Pro 16"" 2021 M1 Pro 1TB - Xám",16.2,Apple M1 Pro,16GB,SSD: 1TB,70990000,68490000,https://sendo.vn/macbook-pro-16-2021-m1-pro-1tb-xam-73217093.html,Sendo
1948,Apple,"MacBook Pro 16"" 2021 M1 Pro 512GB - B<U+1EA1>c",16.2,Apple M1 Pro,16GB,SSD: 512GB,65990000,63490000,https://sendo.vn/macbook-pro-16-2021-m1-pro-512gb-bac-73217087.html,Sendo
1949,Apple,"MacBook Pro 13"" 2020 Touch Bar M1 512GB - Xám",13.3,Apple M1,8GB,SSD: 512GB,39999000,36499000,https://sendo.vn/macbook-pro-13-2020-touch-bar-m1-512gb-xam-73216944.html,Sendo
1950,Dell,Laptop Dell Inspiron 15 3511 I3-1115G4/4GB/256GB/Win10,15.6,Intel Core i3,4GB,SSD: 256GB,15890000,15590000,https://sendo.vn/laptop-dell-inspiron-15-3511-i3-1115g44gb256gbwin10-72714518.html,Sendo
1951,HP,"Laptop HP 240 G8 i3 1005G1/4GB/256GB/14.0""FHD/Win 10",14,Intel Core i3,4GB,SSD: 256GB,15290000,14890000,https://sendo.vn/laptop-hp-240-g8-i3-1005g14gb256gb140fhdwin-10-72639498.html,Sendo
1952,Toshiba,Laptop Toshiba I7 2620M/ 4gb/ 128gb,13.3,Intel Core i7,4GB,HDD: 128GB,7990000,7590000,https://sendo.vn/laptop-toshiba-i7-2620m-4gb-128gb-72639129.html,Sendo
1953,Sony,Laptop xách tay Sony vaio SVD13 core i5 ram 4gb ssd 128gb 13.3 inch Full HD giá r<U+1EBB>,13.3,Intel Core i5,4GB,SSD: 128GB,7900000,7900000,https://sendo.vn/laptop-xach-tay-sony-vaio-svd13-core-i5-ram-4gb-ssd-128gb-133-inch-full-hd-gia-re-72589354.html,Sendo
1954,Dell,Laptop Dell inspirion 3000 I3501 3692BLK,15.6,Intel Core i3,8GB,SSD: 256GB,16786800,16786800,https://sendo.vn/laptop-dell-inspirion-3000-i3501-3692blk-72486688.html,Sendo
1955,Lenovo,Laptop Lenovo Ideapad Slim 3 15IIL05,15.6,Intel Core i3,4GB,HDD: 1TB,12948000,12948000,https://sendo.vn/laptop-lenovo-ideapad-slim-3-15iil05-72485279.html,Sendo
1956,MSI,"MSI Katana GF66 (Core I7-11800H 16CPU, Ram 8GB, SSD NVMe 512GB, VGA GeForce RTX 3050 4GB, MH 15.6"" FHD 144Hz)",15.6,Intel Core i7,8GB,SSD: 512GB,25900000,25900000,https://sendo.vn/msi-katana-gf66-core-i7-11800h-16cpu-ram-8gb-ssd-nvme-512gb-vga-geforce-rtx-3050-4gb-mh-156-fhd-144hz-72478359.html,Sendo
1957,MSI,"MSI Pulse GL66 (Core I7-11800H 16CPU, Ram 16GB, SSD NVMe 512GB, VGA GeForce RTX 3050Ti 4GB, MH 15.6"" FHD 144Hz)",15.6,Intel Core i7,16GB,SSD: 512GB,27900000,27800000,https://sendo.vn/msi-pulse-gl66-core-i7-11800h-16cpu-ram-16gb-ssd-nvme-512gb-vga-geforce-rtx-3050ti-4gb-mh-156-fhd-144hz-72478151.html,Sendo
1958,Lenovo,Laptop Lenovo Ideapad Slim 3 14ITL6 82H700DNVN,14,Intel Core i3,8GB,SSD: 512GB,16788000,16788000,https://sendo.vn/laptop-lenovo-ideapad-slim-3-14itl6-82h700dnvn-72474690.html,Sendo
1959,Lenovo,Laptop Lenovo Ideapad 3 - 14ALC6 - 82KT003TVN,14,AMD Ryzen 5,8GB,SSD: 512GB,17148000,17148000,https://sendo.vn/laptop-lenovo-ideapad-3-14alc6-82kt003tvn-72474613.html,Sendo
1960,HP,Laptop HP Pavilion x360 14-dw1016TU 2H3Q0PA,14,Intel Core i3,4GB,SSD: 256GB,17868000,17868000,https://sendo.vn/laptop-hp-pavilion-x360-14-dw1016tu-2h3q0pa-72469065.html,Sendo
1961,HP,Laptop HP ProBook 455 G7 1A1A8PA,15.6,AMD Ryzen 3,4GB,SSD: 256GB,15588000,15588000,https://sendo.vn/laptop-hp-probook-455-g7-1a1a8pa-72467942.html,Sendo
1962,Asus,Laptop Asus VivoBook M513UA-L1240T (R7 5700U/8GB RAM/512GB SSD/15.6-inch FHD/Win 10),15.6,AMD Ryzen 7,8GB,SSD: 512GB,45000000,40000000,https://sendo.vn/laptop-asus-vivobook-m513ua-l1240t-r7-5700u8gb-ram512gb-ssd156-inch-fhdwin-10-72358227.html,Sendo
1963,HP,Laptop Hp 8440p i5/4G/500HDD - nh<U+1EAD>p Kh<U+1EA9>u b<U+1EA3>o hành dài uy tín,14,Intel Core i5,4GB,HDD: 320GB,32000000,30000000,https://sendo.vn/laptop-hp-8440p-i54g500hdd-nhap-khau-bao-hanh-dai-uy-tin-72358212.html,Sendo
1964,Asus,Laptop Asus D515UA-EJ045T hàng chính hãng,15.6,AMD Ryzen 5,4GB,SSD: 512GB,17508000,17508000,https://sendo.vn/laptop-asus-d515ua-ej045t-hang-chinh-hang-72330342.html,Sendo
1965,Asus,Laptop Asus X415EA-EK675W hàng chính hãng,14,Intel Core i3,4GB,SSD: 256GB,16428000,16428000,https://sendo.vn/laptop-asus-x415ea-ek675w-hang-chinh-hang-72330176.html,Sendo
1966,Asus,Laptop Asus ExpertBook L1400CDA-EK0490T,14,AMD Ryzen 3,4GB,SSD: 256GB,15588000,15588000,https://sendo.vn/laptop-asus-expertbook-l1400cda-ek0490t-72328941.html,Sendo
1967,MSI,Laptop MSI Modern 14 B11MOU-1030VN,14,Intel Core i3,8GB,SSD: 256GB,17506800,17506800,https://sendo.vn/laptop-msi-modern-14-b11mou-1030vn-72328429.html,Sendo
1968,Dell,Laptop Dell Vostro 3510 V5I3305W chính hãng,15.6,Intel Core i3,8GB,SSD: 256GB,18586800,18586800,https://sendo.vn/laptop-dell-vostro-3510-v5i3305w-chinh-hang-72297004.html,Sendo
1969,HP,Laptop HP 15 EF2126 (4J771UA) chính hãng,15.6,AMD Ryzen 5,8GB,SSD: 256GB,18718800,18718800,https://sendo.vn/laptop-hp-15-ef2126-4j771ua-chinh-hang-72296870.html,Sendo
1970,Asus,Laptop Asus Vivobook A515EA-BQ1530T,14,Intel Core i3,4GB,SSD: 512GB,17998800,17998800,https://sendo.vn/laptop-asus-vivobook-a515ea-bq1530t-72295735.html,Sendo
1971,Asus,Laptop ASUS D415DA-EK852T hàng chính hãng,14,AMD Ryzen 3,4GB,SSD: 512GB,15598800,15598800,https://sendo.vn/laptop-asus-d415da-ek852t-hang-chinh-hang-72295194.html,Sendo
1972,HP,Laptop HP 15s-fq2602TU (4B6D3PA) (i5 1135G7/8GB RAM/256GB SSD/15.6,15.6,Intel Core i5,8GB,SSD: 256GB,19198800,19198800,https://sendo.vn/laptop-hp-15s-fq2602tu-4b6d3pa-i5-1135g78gb-ram256gb-ssd156-72263498.html,Sendo
1973,HP,Laptop HP 14 DQ2043cl (383K9UA),14,Intel Core i3,8GB,SSD: 256GB,16798800,16798800,https://sendo.vn/laptop-hp-14-dq2043cl-383k9ua-72263129.html,Sendo
1974,Asus,Laptop Asus D515DA-EJ845T (R3 3250U/4GB RAM/512GB SSD/15.6,15.6,AMD Ryzen 3,4GB,SSD: 512GB,15598800,15598800,https://sendo.vn/laptop-asus-d515da-ej845t-r3-3250u4gb-ram512gb-ssd156-72259513.html,Sendo
1975,Asus,Laptop Asus VivoBook R565EA-UH31T,15.6,Intel Core i3,4GB,SSD: 128GB,14398800,14398800,https://sendo.vn/laptop-asus-vivobook-r565ea-uh31t-72258648.html,Sendo
1976,HP,Laptop HP 15 DW3033dx (405F6UA)(i3 1115G4/8GB/256GB SSD/15.6 FHD,15.6,Intel Core i3,8GB,SSD: 256GB,16078800,16078800,https://sendo.vn/laptop-hp-15-dw3033dx-405f6uai3-1115g48gb256gb-ssd156-fhd-72257307.html,Sendo
1977,Dell,"Laptop Dell Latitude 3520 (70251603): I3 1115G4, Intel UHD Graphics , Ram 4G, SSD NVMe 256G, Fedora, 15.6”HD",15.6,Intel Core i3,4GB,SSD: 256GB,17759000,17759000,https://sendo.vn/laptop-dell-latitude-3520-70251603-i3-1115g4-intel-uhd-graphics-ram-4g-ssd-nvme-256g-fedora-156-hd-72219553.html,Sendo
1978,HP,LAPTOP HP 14 DQ2031TG (333V2UA) hàng chính hãng,14,Intel Core i3,4GB,SSD: 128GB,13790000,13790000,https://sendo.vn/laptop-hp-14-dq2031tg-333v2ua-hang-chinh-hang-72219040.html,Sendo
1979,Asus,"Laptop Asus vivobook X413JA-211VBWB/ core i3-1005G1-Ram 4Gb/SSD128Gb/Màn 14""",14,Intel Core i3,4GB,SSD: 128GB,12588000,12588000,https://sendo.vn/laptop-asus-vivobook-x413ja-211vbwb-core-i3-1005g1-ram-4gbssd128gbman-14-72215113.html,Sendo
1980,Lenovo,Lenovo Legion 5 AMD Ryzen 5- 4600H,15.6,AMD Ryzen 5,8GB,HDD: 1TB + SSD: 256GB,21400000,21400000,https://sendo.vn/lenovo-legion-5-amd-ryzen-5-4600h-71991546.html,Sendo
1981,Lenovo,"Lenovo Legion Slim 7 (Ryzen 7-5800H, 16GB, 512GB, RTX 3060 Max-Q, 15.6'' FHD IPS 165Hz)",15.6,AMD Ryzen 7,16GB,SSD: 512GB,35900000,35900000,https://sendo.vn/lenovo-legion-slim-7-ryzen-7-5800h-16gb-512gb-rtx-3060-max-q-156-fhd-ips-165hz-71422346.html,Sendo
1982,Apple,Laptop Apple MacBook Air M1 2020 13 inch  8GB/512GB/8-core GPU - MGN73/MGNA3/MGNE3,13.3,Apple M1,8GB,SSD: 512GB,34990000,34990000,https://sendo.vn/laptop-apple-macbook-air-m1-2020-13-inch-8gb512gb8-core-gpu-mgn73mgna3mgne3-69922969.html,Sendo
1983,Apple,Laptop Apple MacBook Air M1 2020 13 inch 8GB/256GB/7-core GPU - MGN63/MGN93/MGND3,13.3,Apple M1,8GB,SSD: 256GB,28990000,28990000,https://sendo.vn/laptop-apple-macbook-air-m1-2020-13-inch-8gb256gb7-core-gpu-mgn63mgn93mgnd3-69922805.html,Sendo
1984,Dell,LAPTOP MÁY TÍNH XÁCH TAY DELL LATITUDE 5420,14,Intel Core i5,8GB,SSD: 256GB,24990000,24990000,https://sendo.vn/laptop-may-tinh-xach-tay-dell-latitude-5420-69715855.html,Sendo
1985,Dell,LAPTOP MÁY TÍNH XÁCH TAY DELL LATITUDE 3520,15.6,Intel Core i5,8GB,SSD: 256GB,23990000,23990000,https://sendo.vn/laptop-may-tinh-xach-tay-dell-latitude-3520-69715679.html,Sendo
1986,HP,"LAPTOP HP 240 G8,CORE I5-1135G7",14,Intel Core i5,4GB,SSD: 256GB,17790000,17790000,https://sendo.vn/laptop-hp-240-g8-core-i5-1135g7-69715124.html,Sendo
